tradeId,userId,traderName,sessionId,asset,assetClass,direction,entryPrice,exitPrice,quantity,entryAt,exitAt,status,outcome,pnl,planAdherence,emotionalState,entryRationale,revengeFlag,groundTruthPathologies
0cfb197e-5b0d-41a0-95f6-bd8f5d044f34,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",88609253-0c98-4918-9fb9-4ceed399d320,USD/JPY,forex,short,155.77505,156.75015,5960,2025-01-23T11:14:00.000Z,2025-01-23T11:21:00.000Z,closed,loss,-7390.28,2,anxious,"Felt like a good setup but not in plan",false,"plan_non_adherence"
a45c5a92-12d3-4a55-828d-673b8a8d07d5,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",88609253-0c98-4918-9fb9-4ceed399d320,AMZN,equity,long,186.02,187.56,24,2025-01-23T12:09:00.000Z,2025-01-23T12:28:00.000Z,closed,win,38.5,5,calm,"Setup matches plan exactly",false,"plan_non_adherence"
17ef0a46-b0ba-4401-b1c3-fd716f0f82a2,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",88609253-0c98-4918-9fb9-4ceed399d320,EUR/USD,forex,short,1.06882,1.07498,7516,2025-01-23T12:44:00.000Z,2025-01-23T15:48:00.000Z,closed,loss,-37.24,2,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
ba162376-3c64-43d2-863a-95630986cd65,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",88609253-0c98-4918-9fb9-4ceed399d320,TSLA,equity,long,249.55,256.27,13,2025-01-23T13:39:00.000Z,2025-01-23T15:08:00.000Z,closed,win,315.84,5,calm,"Setup matches plan exactly",false,"plan_non_adherence"
3a0a1158-f53e-4972-b612-75ddc1fe8dc6,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",88609253-0c98-4918-9fb9-4ceed399d320,USD/JPY,forex,short,153.19919,154.38574,2454,2025-01-23T14:09:00.000Z,2025-01-23T17:54:00.000Z,closed,loss,-2765.85,2,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
3aa6549b-57ca-4533-9622-9dc1bf2e30ac,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",ef3ff180-8ad4-4e05-861d-c0e2cec878e3,SOL/USD,crypto,long,143.32,140.21,1.4935,2025-01-30T09:30:00.000Z,2025-01-30T11:06:00.000Z,closed,loss,-3.48,2,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
19dffe2e-e0d5-411a-bf15-26b51d5ed937,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",ef3ff180-8ad4-4e05-861d-c0e2cec878e3,GBP/USD,forex,short,1.28521,1.27479,7545,2025-01-30T10:11:00.000Z,2025-01-30T13:16:00.000Z,closed,win,74.6,5,calm,"Setup matches plan exactly",false,"plan_non_adherence"
26867dd1-4d82-4396-885b-239761b3b785,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",ef3ff180-8ad4-4e05-861d-c0e2cec878e3,USD/JPY,forex,short,153.14994,154.45209,8332,2025-01-30T10:42:00.000Z,2025-01-30T13:38:00.000Z,closed,loss,-6633.15,1,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
1e229b71-6934-48bb-b2ef-16fc1e31fc98,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",ef3ff180-8ad4-4e05-861d-c0e2cec878e3,NVDA,equity,short,476.36,482.26,46,2025-01-30T11:12:00.000Z,2025-01-30T14:03:00.000Z,closed,loss,-106.2,1,anxious,"Felt like a good setup but not in plan",false,"plan_non_adherence"
83859d70-bca4-4cfd-a143-9fc7f33decf0,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",ef3ff180-8ad4-4e05-861d-c0e2cec878e3,AAPL,equity,short,180.98,185.28,23,2025-01-30T11:48:00.000Z,2025-01-30T12:33:00.000Z,closed,loss,-146.2,1,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
94dbca09-c59e-467f-acce-7935b4d0b0ca,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",ef3ff180-8ad4-4e05-861d-c0e2cec878e3,ETH/USD,crypto,short,3255.2,3191.64,1.3083,2025-01-30T12:47:00.000Z,2025-01-30T15:35:00.000Z,closed,win,24.98,5,calm,"Setup matches plan exactly",false,"plan_non_adherence"
f94eb85c-05bc-4ce4-a2ef-79905492a94b,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",ef3ff180-8ad4-4e05-861d-c0e2cec878e3,ETH/USD,crypto,long,3234.82,3072.46,0.636,2025-01-30T13:11:00.000Z,2025-01-30T16:33:00.000Z,closed,loss,-330.4,2,anxious,"Felt like a good setup but not in plan",false,"plan_non_adherence"
6f028c23-cfd5-424c-9524-bc2575994548,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",d64b42ed-ef85-4ed7-87d2-67c538c0adb7,AMZN,equity,long,181.05,176.46,33,2025-02-06T09:30:00.000Z,2025-02-06T11:51:00.000Z,closed,loss,-183.6,2,anxious,"Felt like a good setup but not in plan",false,"plan_non_adherence"
7c10b26f-699e-4829-9a73-f7ce0d98e78d,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",d64b42ed-ef85-4ed7-87d2-67c538c0adb7,GBP/USD,forex,long,1.27895,1.26668,4978,2025-02-06T10:12:00.000Z,2025-02-06T12:07:00.000Z,closed,loss,-78.23,1,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
9bb38822-70f0-465f-bfd4-317c024a19ed,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",d64b42ed-ef85-4ed7-87d2-67c538c0adb7,AAPL,equity,short,180.27,181.16,20,2025-02-06T10:41:00.000Z,2025-02-06T12:10:00.000Z,closed,loss,-43.61,1,anxious,"Felt like a good setup but not in plan",false,"plan_non_adherence"
6c3a11cd-fba5-4a8d-8044-e145b586820a,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",d64b42ed-ef85-4ed7-87d2-67c538c0adb7,USD/JPY,forex,short,157.01185,158.57479,7123,2025-02-06T11:41:00.000Z,2025-02-06T12:27:00.000Z,closed,loss,-9129.13,1,greedy,"Felt like a good setup but not in plan",false,"plan_non_adherence"
1d399108-5573-4994-89b7-3bf86bb39db8,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",d64b42ed-ef85-4ed7-87d2-67c538c0adb7,GBP/USD,forex,short,1.2421,1.25052,4743,2025-02-06T12:28:00.000Z,2025-02-06T13:17:00.000Z,closed,loss,-34.78,1,anxious,"Felt like a good setup but not in plan",false,"plan_non_adherence"
c124845d-639d-437a-a351-4ee625fe38f4,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",d64b42ed-ef85-4ed7-87d2-67c538c0adb7,USD/JPY,forex,short,153.60509,154.34341,6232,2025-02-06T12:57:00.000Z,2025-02-06T15:13:00.000Z,closed,loss,-3902.76,1,anxious,"Felt like a good setup but not in plan",false,"plan_non_adherence"
0d600d63-de28-4eb5-be1d-6b76e2198695,4f2f0816-f350-4684-b6c3-29bbddbb1869,"Casey Kim",d64b42ed-ef85-4ed7-87d2-67c538c0adb7,TSLA,equity,short,245.71,243.95,41,2025-02-06T13:44:00.000Z,2025-02-06T14:14:00.000Z,closed,win,40.48,4,calm,"Setup matches plan exactly",false,"plan_non_adherence"
348ea2b9-8d56-413c-b5fb-3e4b6594c6af,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",12865ff1-720a-41b6-a2b4-7728ccaca660,SOL/USD,crypto,long,148.34,156.41,2.4482,2025-01-10T09:00:00.000Z,2025-01-10T09:06:00.000Z,closed,win,9.5,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
7116fc20-7edf-4232-b0d2-d62200211e14,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",12865ff1-720a-41b6-a2b4-7728ccaca660,SOL/USD,crypto,long,148.05,155.59,1.8969,2025-01-10T09:33:00.000Z,2025-01-10T09:38:00.000Z,closed,win,16.5,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
f1f8d36e-533e-489a-9a69-080c84739814,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",12865ff1-720a-41b6-a2b4-7728ccaca660,TSLA,equity,long,248.87,253.03,35,2025-01-10T10:35:00.000Z,2025-01-10T10:40:00.000Z,closed,win,74.88,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
c150a0cc-5344-48ad-9e11-0aefdf00186d,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",12865ff1-720a-41b6-a2b4-7728ccaca660,ETH/USD,crypto,short,3143.07,2966.87,1.9333,2025-01-10T11:40:00.000Z,2025-01-10T11:52:00.000Z,closed,win,101.28,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
deb65d68-7a48-47df-b698-0dadc61446a6,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",12865ff1-720a-41b6-a2b4-7728ccaca660,ETH/USD,crypto,short,3203.61,3165.59,2.0974,2025-01-10T12:47:00.000Z,2025-01-10T12:58:00.000Z,closed,win,69.55,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
258a9d8c-3516-42ae-9519-14ea922e0dcd,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",12865ff1-720a-41b6-a2b4-7728ccaca660,TSLA,equity,long,238.29,244.38,39,2025-01-10T13:57:00.000Z,2025-01-10T15:39:00.000Z,closed,win,280.14,4,calm,"Held to target as planned",false,"premature_exit"
f3c084bb-26ae-4e70-a178-e0a8d4c7fba7,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",12865ff1-720a-41b6-a2b4-7728ccaca660,NVDA,equity,long,478.84,484.37,25,2025-01-10T15:15:00.000Z,2025-01-10T15:27:00.000Z,closed,win,193.55,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
cabf8217-b1a3-4777-8e92-d68e806f5386,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",5073c733-2b53-48f7-9a43-234a5fa7751c,SOL/USD,crypto,long,149.18,154.46,1.1394,2025-01-17T09:00:00.000Z,2025-01-17T09:06:00.000Z,closed,win,1.24,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
6d828d6a-fe9d-4302-8bca-e93611a946bf,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",5073c733-2b53-48f7-9a43-234a5fa7751c,SOL/USD,crypto,long,140.72,142.99,0.4028,2025-01-17T09:44:00.000Z,2025-01-17T09:53:00.000Z,closed,win,0.51,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
4bdba1c8-37a5-446f-8edc-8f212abbeade,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",5073c733-2b53-48f7-9a43-234a5fa7751c,NVDA,equity,short,474.37,463.9,49,2025-01-17T10:15:00.000Z,2025-01-17T11:55:00.000Z,closed,win,335.04,4,calm,"Held to target as planned",false,"premature_exit"
dae29b53-1907-4f5a-a863-95e4af02c031,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",5073c733-2b53-48f7-9a43-234a5fa7751c,NVDA,equity,short,473.44,470.17,11,2025-01-17T11:05:00.000Z,2025-01-17T11:12:00.000Z,closed,win,35.97,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
5029fd24-2f7c-4cb7-a57a-ff5622364a9f,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",5073c733-2b53-48f7-9a43-234a5fa7751c,GBP/USD,forex,short,1.26991,1.26566,9775,2025-01-17T12:18:00.000Z,2025-01-17T14:00:00.000Z,closed,win,31.01,4,calm,"Held to target as planned",false,"premature_exit"
0715a75e-d730-4778-b766-965277ba4d9b,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",5073c733-2b53-48f7-9a43-234a5fa7751c,USD/JPY,forex,long,158.53729,159.24101,1580,2025-01-17T13:15:00.000Z,2025-01-17T14:53:00.000Z,closed,win,2662.17,4,calm,"Held to target as planned",false,"premature_exit"
76df64f7-5674-4596-8afa-76d3d05ec003,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",5073c733-2b53-48f7-9a43-234a5fa7751c,GBP/USD,forex,long,1.24506,1.24736,8318,2025-01-17T13:57:00.000Z,2025-01-17T14:08:00.000Z,closed,win,5.64,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
9ca416cc-9d80-46c8-ade2-a44e009168df,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",021498af-96ae-4f2b-89ef-a01859a7c547,ETH/USD,crypto,long,3154.87,3313.57,0.8845,2025-01-24T09:00:00.000Z,2025-01-24T10:30:00.000Z,closed,win,144.99,4,calm,"Held to target as planned",false,"premature_exit"
42a6628e-8688-40eb-b99f-b37c8ce3ebfb,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",021498af-96ae-4f2b-89ef-a01859a7c547,GBP/USD,forex,long,1.24817,1.25218,5748,2025-01-24T09:34:00.000Z,2025-01-24T09:41:00.000Z,closed,win,18.71,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
f458ce1b-6775-41a3-b876-f79e9e2c3053,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",021498af-96ae-4f2b-89ef-a01859a7c547,SOL/USD,crypto,short,141.33,134.82,1.5035,2025-01-24T10:34:00.000Z,2025-01-24T10:39:00.000Z,closed,win,8.84,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
42d72dbd-ee53-428a-8b31-17ef0fd71d75,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",021498af-96ae-4f2b-89ef-a01859a7c547,EUR/USD,forex,long,1.07955,1.08387,7978,2025-01-24T11:20:00.000Z,2025-01-24T11:23:00.000Z,closed,win,31.8,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
ead0f417-436f-40f5-94db-9ccac38f3d0c,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",021498af-96ae-4f2b-89ef-a01859a7c547,AAPL,equity,long,181.15,182.96,14,2025-01-24T12:07:00.000Z,2025-01-24T12:19:00.000Z,closed,win,38.01,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
3c5c86b7-4aa9-4954-8c4f-2b990c736ce2,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",021498af-96ae-4f2b-89ef-a01859a7c547,BTC/USD,crypto,long,61767.35,64759.98,1.9471,2025-01-24T13:20:00.000Z,2025-01-24T14:35:00.000Z,closed,win,942.08,4,calm,"Held to target as planned",false,"premature_exit"
5f12d223-d1f3-490b-b9cf-7160c7f3ba00,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",021498af-96ae-4f2b-89ef-a01859a7c547,BTC/USD,crypto,long,60667.6,62193.82,1.0291,2025-01-24T14:23:00.000Z,2025-01-24T14:30:00.000Z,closed,win,3049.23,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
c31fa839-ee8c-4b23-a5b7-592c1750a112,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",b08709ce-3354-43c2-a2c8-80f861be185c,NVDA,equity,long,491.72,505.21,34,2025-01-31T09:00:00.000Z,2025-01-31T09:06:00.000Z,closed,win,80.94,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
a86fb1cc-3d2d-4cb2-884b-d4453ff5f222,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",b08709ce-3354-43c2-a2c8-80f861be185c,ETH/USD,crypto,short,3255.4,3068.27,2.2395,2025-01-31T10:00:00.000Z,2025-01-31T11:14:00.000Z,closed,win,243.01,4,calm,"Held to target as planned",false,"premature_exit"
66152684-58cb-4424-a5c4-7068ad6afc9d,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",b08709ce-3354-43c2-a2c8-80f861be185c,ETH/USD,crypto,short,3136.77,2965.86,0.3838,2025-01-31T10:49:00.000Z,2025-01-31T10:56:00.000Z,closed,win,419.99,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
5fd6129e-a221-4e89-ab97-24471c2790e7,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",b08709ce-3354-43c2-a2c8-80f861be185c,AAPL,equity,long,181.46,184.37,37,2025-01-31T12:03:00.000Z,2025-01-31T12:07:00.000Z,closed,win,40.74,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
f04828c2-d692-4868-8060-2d1c72d5001f,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",b08709ce-3354-43c2-a2c8-80f861be185c,BTC/USD,crypto,short,63519.36,62457.77,0.8631,2025-01-31T13:13:00.000Z,2025-01-31T13:19:00.000Z,closed,win,572.83,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
11d13fff-fd27-48cc-8e26-97d2f4f71b4a,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",b08709ce-3354-43c2-a2c8-80f861be185c,BTC/USD,crypto,short,61425.17,59017.36,1.8938,2025-01-31T14:30:00.000Z,2025-01-31T14:40:00.000Z,closed,win,1511.62,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
5169fb5f-6780-4290-bde9-4e8eff9741cb,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",b08709ce-3354-43c2-a2c8-80f861be185c,EUR/USD,forex,short,1.06265,1.05475,9110,2025-01-31T15:49:00.000Z,2025-01-31T17:07:00.000Z,closed,win,72.81,4,calm,"Held to target as planned",false,"premature_exit"
0ecbf673-c8d7-497d-9f30-2a210d4e12f0,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",77bee375-cb75-4e94-a2ff-1681da84d912,ETH/USD,crypto,short,3153.6,3036.23,1.3757,2025-02-07T09:00:00.000Z,2025-02-07T09:09:00.000Z,closed,win,141.02,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
6a7d8969-1391-49eb-b871-8406de3f22f4,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",77bee375-cb75-4e94-a2ff-1681da84d912,BTC/USD,crypto,long,63572.57,67357.55,1.2196,2025-02-07T10:15:00.000Z,2025-02-07T11:35:00.000Z,closed,win,2533.29,4,calm,"Held to target as planned",false,"premature_exit"
d3e7791b-e429-4606-9507-9a88b23cb1ea,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",77bee375-cb75-4e94-a2ff-1681da84d912,USD/JPY,forex,long,149.60537,150.28227,3968,2025-02-07T11:02:00.000Z,2025-02-07T11:05:00.000Z,closed,win,3590.28,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
84c1bb3c-0580-458a-8461-eee7a6e4bf6f,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",77bee375-cb75-4e94-a2ff-1681da84d912,MSFT,equity,short,419.92,410.25,36,2025-02-07T11:55:00.000Z,2025-02-07T12:03:00.000Z,closed,win,251.42,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
ad00b35c-45dc-42d6-ad96-99b72a26b1f4,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",77bee375-cb75-4e94-a2ff-1681da84d912,SOL/USD,crypto,long,144.75,151.03,1.2076,2025-02-07T12:31:00.000Z,2025-02-07T12:37:00.000Z,closed,win,5.41,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
0f357fbc-b483-4164-b3cd-778b76a8da5d,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",77bee375-cb75-4e94-a2ff-1681da84d912,GBP/USD,forex,long,1.30069,1.30946,7018,2025-02-07T13:15:00.000Z,2025-02-07T13:18:00.000Z,closed,win,86.13,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
acd69980-47dc-43f7-8b6b-7e31d1fdff36,75076413-e8e8-44ac-861f-c7acb3902d6d,"Morgan Bell",77bee375-cb75-4e94-a2ff-1681da84d912,ETH/USD,crypto,short,3295.89,3226.12,1.797,2025-02-07T13:45:00.000Z,2025-02-07T13:48:00.000Z,closed,win,41.19,2,fearful,"Cut early — was scared it would reverse",false,"premature_exit"
b84aadb0-1316-4f05-90c9-f48e6d325829,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",722d0010-d93d-4c9c-97d7-5189a875edc9,EUR/USD,forex,short,1.09645,1.10482,7175,2025-01-13T09:30:00.000Z,2025-01-13T12:42:00.000Z,closed,loss,-82.19,1,fearful,"Kept hoping it would come back",false,"loss_running"
198ebcff-d7c3-4166-b19d-e82bdfc6a7e8,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",722d0010-d93d-4c9c-97d7-5189a875edc9,TSLA,equity,short,249.41,245.42,8,2025-01-13T10:28:00.000Z,2025-01-13T11:04:00.000Z,closed,win,135.66,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
6cd6cdd1-282d-4d22-9694-72db0e76fcb9,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",722d0010-d93d-4c9c-97d7-5189a875edc9,AMZN,equity,long,183.41,181.42,13,2025-01-13T11:01:00.000Z,2025-01-13T15:11:00.000Z,closed,loss,-93.53,1,fearful,"Kept hoping it would come back",false,"loss_running"
a60a5581-8373-47e2-9138-7c4b766c94fa,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",722d0010-d93d-4c9c-97d7-5189a875edc9,AAPL,equity,short,179.58,177.18,42,2025-01-13T11:36:00.000Z,2025-01-13T12:16:00.000Z,closed,win,14.4,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
a9e588dc-df6f-4285-8538-fefcc7d4d1f8,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",722d0010-d93d-4c9c-97d7-5189a875edc9,GBP/USD,forex,long,1.27495,1.26311,7321,2025-01-13T12:33:00.000Z,2025-01-13T18:44:00.000Z,closed,loss,-109.84,1,fearful,"Kept hoping it would come back",false,"loss_running"
cf4e2de3-b7a3-40e8-92c1-cceff1d71909,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",722d0010-d93d-4c9c-97d7-5189a875edc9,USD/JPY,forex,long,151.61215,152.55605,5010,2025-01-13T13:11:00.000Z,2025-01-13T13:50:00.000Z,closed,win,5035.71,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
339a9c6c-cbc2-47e8-820a-c7f07ca86d6b,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",e24b1de1-0bb7-42df-b928-70057dee7b99,MSFT,equity,short,419.25,421.63,8,2025-01-20T09:30:00.000Z,2025-01-20T12:33:00.000Z,closed,loss,-116.62,1,fearful,"Kept hoping it would come back",false,"loss_running"
67779fcc-bef9-47ad-89f3-73f44ba310a0,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",e24b1de1-0bb7-42df-b928-70057dee7b99,EUR/USD,forex,long,1.07796,1.08224,7326,2025-01-20T10:27:00.000Z,2025-01-20T11:21:00.000Z,closed,win,26.49,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
04619b12-0f87-48c4-917a-fa9fcfc9a56c,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",e24b1de1-0bb7-42df-b928-70057dee7b99,EUR/USD,forex,short,1.07669,1.08404,5978,2025-01-20T11:26:00.000Z,2025-01-20T15:27:00.000Z,closed,loss,-57.1,1,fearful,"Kept hoping it would come back",false,"loss_running"
e493236a-0011-47f5-b149-c6c4d89ffef3,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",e24b1de1-0bb7-42df-b928-70057dee7b99,ETH/USD,crypto,long,3228.76,3379.56,2.0058,2025-01-20T12:02:00.000Z,2025-01-20T13:12:00.000Z,closed,win,181.2,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
07724d87-2909-4918-a3be-a9c01aa71cdb,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",e24b1de1-0bb7-42df-b928-70057dee7b99,MSFT,equity,long,416.65,405.56,45,2025-01-20T12:42:00.000Z,2025-01-20T18:44:00.000Z,closed,loss,-454.69,1,fearful,"Kept hoping it would come back",false,"loss_running"
86d7b44f-f1a8-41bb-b43e-306acadd726f,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",e24b1de1-0bb7-42df-b928-70057dee7b99,EUR/USD,forex,long,1.0528,1.05606,8963,2025-01-20T13:41:00.000Z,2025-01-20T15:03:00.000Z,closed,win,6.91,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
e22f2675-8aca-4910-b520-debe3ee4e29b,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",a0e1f294-c4df-4ca9-94e5-da10052668c7,USD/JPY,forex,long,153.57812,152.68357,6222,2025-01-27T09:30:00.000Z,2025-01-27T15:49:00.000Z,closed,loss,-8417.72,1,fearful,"Kept hoping it would come back",false,"loss_running"
1ff9feb9-f542-4212-b919-9666fa925d85,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",a0e1f294-c4df-4ca9-94e5-da10052668c7,TSLA,equity,long,251.48,253.1,34,2025-01-27T10:19:00.000Z,2025-01-27T11:19:00.000Z,closed,win,22.68,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
b30ff3a7-a8d4-406d-8abb-2599769f8c3a,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",a0e1f294-c4df-4ca9-94e5-da10052668c7,SOL/USD,crypto,short,144.11,152.37,2.0737,2025-01-27T11:07:00.000Z,2025-01-27T16:13:00.000Z,closed,loss,-6.27,1,fearful,"Kept hoping it would come back",false,"loss_running"
c08e9458-b071-4945-a3cc-b290618223f2,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",a0e1f294-c4df-4ca9-94e5-da10052668c7,BTC/USD,crypto,long,62548,65715.4,1.114,2025-01-27T11:54:00.000Z,2025-01-27T13:22:00.000Z,closed,win,1848.18,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
07f4a5eb-fbae-4599-8571-5c2997f4101c,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",a0e1f294-c4df-4ca9-94e5-da10052668c7,GBP/USD,forex,long,1.26721,1.26077,8084,2025-01-27T12:14:00.000Z,2025-01-27T16:11:00.000Z,closed,loss,-15.33,1,fearful,"Kept hoping it would come back",false,"loss_running"
d2f2fa4a-c8e5-4594-b3ef-940c2af39013,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",a0e1f294-c4df-4ca9-94e5-da10052668c7,EUR/USD,forex,short,1.08988,1.08019,2252,2025-01-27T12:36:00.000Z,2025-01-27T13:14:00.000Z,closed,win,75.93,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
53d181be-d1b9-425c-aa4d-03de74c9d921,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",64e07407-c163-459b-8870-ca88e64f3214,BTC/USD,crypto,short,61484.68,65063.74,0.2949,2025-02-03T09:30:00.000Z,2025-02-03T15:10:00.000Z,closed,loss,-5812.39,1,fearful,"Kept hoping it would come back",false,"loss_running"
0a757ee5-22a2-4eb0-a5bb-fb2207597fc3,8effb0f2-f16b-4b5f-87ab-7ffca376f309,"Taylor Grant",64e07407-c163-459b-8870-ca88e64f3214,MSFT,equity,long,422.31,424.88,23,2025-02-03T10:12:00.000Z,2025-02-03T11:36:00.000Z,closed,win,107.94,4,calm,"Followed stop-loss rule precisely",false,"loss_running"
